name,time,value,timeout,delta_time
angle,1780569923002017990,0.00077748583862558,0,0.009999947622418404
angle,1780569923054477122,0.00076636578887701,0,0.009999887086451054
angle,1780569923104955834,0.000755261688027531,0,0.009999873116612434
angle,1780569923158661738,0.000744173768907785,0,0.00999991875141859
angle,1780569923207529738,0.000733102380763739,0,0.009999879635870457
angle,1780569923255459148,0.000722047407180071,0,0.009999898262321949
angle,1780569923304670833,0.000711008615326136,0,0.009999931789934635
angle,1780569923366462255,0.000699985772371292,0,0.009999803267419338
angle,1780569923428163958,0.000688978412654251,0,0.009999936446547508
angle,1780569923476585221,0.000677986070513725,0,0.009999994188547134
angle,1780569923530603953,0.000667008804157376,0,0.009999693371355534
angle,1780569923592905166,0.000656046264339238,0,0.009999834932386875
angle,1780569923642426863,0.000645098392851651,0,0.009999874979257584
angle,1780569923695774993,0.000634165131486952,0,0.009999847039580345
angle,1780569923745508202,0.000623246713075787,0,0.009999933652579784
angle,1780569923798878822,0.000612343428656459,0,0.009999877773225307
angle,1780569923853121867,0.000601455278228968,0,0.009999861009418964
angle,1780569923905542093,0.000590582611039281,0,0.009999878704547882
angle,1780569923959311379,0.000579725601710379,0,0.009999903850257397
angle,1780569924006776564,0.000568884483072907,0,0.009999861009418964
angle,1780569924056309051,0.000558059196919203,0,0.009999924339354038
angle,1780569924113297710,0.000547249801456928,0,0.009999964386224747
angle,1780569924165766315,0.000536456354893744,0,0.00999993085861206
angle,1780569924214590456,0.000525678740814328,0,0.00999994296580553
angle,1780569924255405974,0.00051491690101102,0,0.009999943897128105
angle,1780569924307634351,0.000504170660860837,0,0.009999903850257397
angle,1780569924367499362,0.000493440078571439,0,0.009999804198741913
angle,1780569924414877766,0.000482725008623675,0,0.009999857284128666
angle,1780569924474423013,0.000472025451017544,0,0.009999888017773628
angle,1780569924522837251,0.000461341405753046,0,0.0099998963996768
angle,1780569924585977273,0.000450672989245504,0,0.009999919682741165
angle,1780569924640798772,0.000440020259702578,0,0.009999856352806091
angle,1780569924689697797,0.000429383246228099,0,0.009999836795032024
angle,1780569924733594073,0.000418762007029727,0,0.00999987218528986
angle,1780569924788401334,0.000408156687626615,0,0.009999834932386875
angle,1780569924855187389,0.000397567317122594,0,0.009999883361160755
angle,1780569924913484822,0.000386993895517662,0,0.009999931789934635
angle,1780569924961635756,0.000376436568330973,0,0.009999783709645271
angle,1780569925037234980,0.000365895277354866,0,0.009999899193644524
angle,1780569925108553155,0.000355369935277849,0,0.0099998963996768
angle,1780569925170734698,0.000344860658515245,0,0.009999898262321949
angle,1780569925215562815,0.000334367388859391,0,0.009999863803386688
angle,1780569925264900446,0.000323890009894967,0,0.010000000707805157
angle,1780569925320557883,0.000313428725348786,0,0.009999910369515419
angle,1780569925371713850,0.000302983302390203,0,0.010000001639127731
angle,1780569925426004791,0.000292554002953693,0,0.009999889880418777
angle,1780569925483937253,0.000282140768831596,0,0.009999612346291542
angle,1780569925528877997,0.000271743512712419,0,0.009999971836805344
angle,1780569925577911112,0.000261362467426807,0,0.009999921545386314
angle,1780569925629507866,0.000250997545663267,0,0.009999900124967098
angle,1780569925695076020,0.000240648878389038,0,0.009999844245612621
angle,1780569925730665974,0.000230316436500289,0,0.009999825619161129
angle,1780569925790160296,0.000220000234548934,0,0.009999843314290047
angle,1780569925831865728,0.000209700257983059,0,0.009999939240515232
angle,1780569925884852731,0.000199416623217985,0,0.009999904781579971
angle,1780569925928512754,0.000189149242942221,0,0.009999862872064114
angle,1780569925975004675,0.000178898175363429,0,0.009999928064644337
angle,1780569926020693436,0.000168663405929692,0,0.009999946691095829
angle,1780569926072599659,0.000158444920089096,0,0.00999987218528986
angle,1780569926124629845,0.000148242819705047,0,0.009999843314290047
angle,1780569926176636602,0.000138057046569884,0,0.009999900124967098
angle,1780569926231151956,0.000127887673443183,0,0.009999815374612808
angle,1780569926274917782,0.000117734671221115,0,0.009999879635870457
angle,1780569926319071482,0.000107598098111339,0,0.009999849833548069
angle,1780569926376210795,0.000097477961389814,0,0.009999940171837807
angle,1780569926429912455,0.00008737434836803,0,0.009999888017773628
angle,1780569926499638266,0.000077287200838327,0,0.009999822825193405
angle,1780569926551599488,0.000067216577008367,0,0.009999848902225494
