name,time,value,timeout,delta_time
angle,1780570100018063662,-0.000630038208328187,0,0.009999874047935009
angle,1780570100051536413,-0.000633115007076412,0,0.009999936446547508
angle,1780570100087475998,-0.000636183831375092,0,0.009999865666031837
angle,1780570100120872007,-0.000639244564808905,0,0.009999815374612808
angle,1780570100151137391,-0.000642297265585512,0,0.009999819099903107
angle,1780570100183834275,-0.000645341933704913,0,0.009999717585742474
angle,1780570100213508557,-0.000648378569167107,0,0.009999911300837994
angle,1780570100241758059,-0.000651407171972096,0,0.009999853558838367
angle,1780570100267783538,-0.000654427683912218,0,0.009999946691095829
angle,1780570100301840680,-0.000657440221402794,0,0.00999990664422512
angle,1780570100329362444,-0.000660444726236165,0,0.009999926201999187
angle,1780570100359522019,-0.000663441140204668,0,0.009999938309192657
angle,1780570100389474323,-0.000666429579723626,0,0.009999928995966911
angle,1780570100421969699,-0.000669409986585379,0,0.009999952279031277
angle,1780570100450298809,-0.000672382360789925,0,0.009999877773225307
angle,1780570100481146051,-0.000675346702337265,0,0.009999880567193031
angle,1780570100507131435,-0.000678302953019738,0,0.009999888949096203
angle,1780570100541746296,-0.000681251229252666,0,0.009999921545386314
angle,1780570100571240564,-0.000684191414620727,0,0.009999851696193218
angle,1780570100601604843,-0.000687123567331582,0,0.009999862872064114
angle,1780570100629852220,-0.000690047687385231,0,0.009999843314290047
angle,1780570100657938929,-0.000692963716574013,0,0.009999874979257584
angle,1780570100690267172,-0.00069587177131325,0,0.009999856352806091
angle,1780570100715369825,-0.00069877173518762,0,0.009999943897128105
angle,1780570100753060237,-0.000701663666404784,0,0.009999970905482769
angle,1780570100780476575,-0.000704547564964741,0,0.009999836795032024
angle,1780570100809988117,-0.000707423430867493,0,0.009999946691095829
angle,1780570100838892284,-0.000710291205905378,0,0.009999720379710197
angle,1780570100864387758,-0.000713151006493717,0,0.009999818168580532
angle,1780570100897465801,-0.00071600271621719,0,0.00999988242983818
angle,1780570100936953243,-0.000718846451491117,0,0.009999874047935009
angle,1780570100968251838,-0.000721682095900178,0,0.009999901987612247
angle,1780570101003001130,-0.000724509707652032,0,0.009999806992709637
angle,1780570101050925137,-0.000727329286746681,0,0.009999841451644897
angle,1780570101080340478,-0.000730140833184123,0,0.009999842382967472
angle,1780570101104658454,-0.000732944288756698,0,0.009999839588999748
angle,1780570101140760063,-0.000735739769879729,0,0.009999850764870644
angle,1780570101176987845,-0.000738527160137892,0,0.009999806061387062
angle,1780570101216957566,-0.00074130657594651,0,0.00999984610825777
angle,1780570101243951253,-0.000744077900890261,0,0.00999979767948389
angle,1780570101272005419,-0.000746841193176806,0,0.009999818168580532
angle,1780570101303365346,-0.000749596511013806,0,0.009999889880418777
angle,1780570101343271634,-0.000752343737985939,0,0.009999844245612621
angle,1780570101368166860,-0.000755082932300866,0,0.009999850764870644
angle,1780570101401445409,-0.000757814093958586,0,0.009999901056289673
angle,1780570101431389196,-0.000760537281166762,0,0.009999843314290047
angle,1780570101475076112,-0.000763252377510071,0,0.0099998340010643
angle,1780570101509187054,-0.000765959499403834,0,0.009999734349548817
angle,1780570101536708503,-0.000768658530432731,0,0.009999876841902733
angle,1780570101574935015,-0.000771349587012082,0,0.00999988242983818
angle,1780570101607215048,-0.000774032552726567,0,0.009999863803386688
angle,1780570101640456882,-0.000776707543991506,0,0.009999904781579971
angle,1780570101674340260,-0.000779374444391578,0,0.00999969057738781
angle,1780570101700610641,-0.000782033370342106,0,0.009999913163483143
angle,1780570101735646373,-0.000784684263635427,0,0.00999989453703165
angle,1780570101768334082,-0.000787327182479203,0,0.009999951347708702
angle,1780570101799610287,-0.000789962010458112,0,0.009999950416386127
angle,1780570101827468049,-0.000792588863987476,0,0.009999829344451427
angle,1780570101853684722,-0.000795207684859633,0,0.009999875910580158
angle,1780570101882014114,-0.000797818473074585,0,0.00999995693564415
angle,1780570101917775811,-0.000800421286839992,0,0.009999901056289673
angle,1780570101943060387,-0.000803016067948192,0,0.00999993085861206
angle,1780570101971429550,-0.000805602874606848,0,0.009999892674386501
angle,1780570102003228831,-0.000808181590400636,0,0.00999982375651598
angle,1780570102031041464,-0.000810752331744879,0,0.009999898262321949
angle,1780570102066580388,-0.000813315098639578,0,0.009999883361160755
angle,1780570102094686297,-0.00081586983287707,0,0.00999981164932251
angle,1780570102130362165,-0.000818416476249695,0,0.009999905712902546
angle,1780570102159463131,-0.000820955203380436,0,0.009999824687838554
angle,1780570102190224157,-0.000823485897853971,0,0.009999946691095829
angle,1780570102228347447,-0.000826008559670299,0,0.009999928064644337
angle,1780570102260593462,-0.000828523247037083,0,0.009999767877161503
angle,1780570102292170020,-0.00083102990174666,0,0.009999746456742287
angle,1780570102328322158,-0.000833528582006693,0,0.009999934583902359
angle,1780570102365760492,-0.00083601928781718,0,0.009999912232160568
angle,1780570102398979968,-0.000838501960970461,0,0.009999853558838367
angle,1780570102427902532,-0.000840976659674197,0,0.009999768808484077
angle,1780570102456899329,-0.000843443325720727,0,0.009999756701290607
angle,1780570102485803647,-0.000845902075525373,0,0.009999859146773815
angle,1780570102514528584,-0.000848352792672813,0,0.009999830275774002
angle,1780570102541847101,-0.000850795535370708,0,0.009999900124967098
angle,1780570102575847225,-0.000853230361826718,0,0.009999937377870083
angle,1780570102603666769,-0.000855657097417861,0,0.009999822825193405
angle,1780570102632959852,-0.00085807591676712,0,0.009999875910580158
angle,1780570102661545224,-0.000860486761666834,0,0.009999873116612434
angle,1780570102694562531,-0.000862889632117003,0,0.010000018402934074
angle,1780570102719880805,-0.000865284528117627,0,0.00999992061406374
angle,1780570102755603752,-0.000867671449668705,0,0.009999842382967472
angle,1780570102784023415,-0.000870050396770239,0,0.009999883361160755
angle,1780570102812827645,-0.000872421369422227,0,0.009999899193644524
angle,1780570102843914317,-0.000874784425832331,0,0.00999997928738594
