name,time,value,timeout,delta_time
angle,1780512083060311823,-0.000018797829397954,0,0.009999752976000309
angle,1780512083090822818,-0.000022876090952195,0,0.009999695234000683
angle,1780512083155672105,-0.000026947313017445,0,0.009998954832553864
angle,1780512083184781006,-0.000031011542887427,0,0.009999403730034828
angle,1780512083253057709,-0.000035068835131824,0,0.009999517351388931
angle,1780512083283798385,-0.000039119127904996,0,0.009999450296163559
angle,1780512083350967892,-0.000043162548536202,0,0.009999416768550873
angle,1780512083383311925,-0.000047199173422996,0,0.009999614208936691
angle,1780512083430900202,-0.000051228791562608,0,0.009999651461839676
angle,1780512083459309915,-0.000055251413868973,0,0.009999413043260574
angle,1780512083484565239,-0.000059267127653584,0,0.009999270550906658
angle,1780512083507966718,-0.000063275881984737,0,0.009999885223805904
angle,1780512083532286221,-0.000067277665948495,0,0.009999820031225681
angle,1780512083562929377,-0.000071272501372732,0,0.009999856352806091
angle,1780512083596265176,-0.000075260424637236,0,0.009999493137001991
angle,1780512083655261398,-0.000079241348430514,0,0.009999706409871578
angle,1780512083684055033,-0.000083215272752568,0,0.00999974925071001
angle,1780512083755274723,-0.000087182161223609,0,0.009999693371355534
angle,1780512083783036074,-0.000091142122983001,0,0.009999888949096203
angle,1780512083857465120,-0.000095094997959677,0,0.009999683126807213
angle,1780512083889979488,-0.000099040793429594,0,0.009998863562941551
angle,1780512083956025084,-0.000102979553048499,0,0.009999594651162624
angle,1780512083986748216,-0.000106911174952984,0,0.00999949499964714
angle,1780512084056949509,-0.000110835659143049,0,0.009999427944421768
angle,1780512084088635488,-0.000114753092930187,0,0.009999430738389492
angle,1780512084151929778,-0.000118663410830777,0,0.009999223984777927
angle,1780512084184183032,-0.000122566576465033,0,0.009999585337936878
angle,1780512084229200196,-0.000126462720800191,0,0.009999450296163559
angle,1780512084263243760,-0.000130351865664124,0,0.009999816305935383
angle,1780512084294015712,-0.00013423383643385,0,0.009999462403357029
angle,1780512084362893301,-0.000138108793180436,0,0.009999617002904415
angle,1780512084394539220,-0.00014197664859239,0,0.009999459609389305
angle,1780512084458262400,-0.000145837446325459,0,0.009999297559261322
angle,1780512084489688774,-0.000149691259139217,0,0.009999494068324566
angle,1780512084551042150,-0.00015353795606643,0,0.009999695234000683
angle,1780512084582166674,-0.00015737752255518,0,0.009999354369938374
angle,1780512084623524383,-0.000161210031365044,0,0.009997050277888775
angle,1780512084664690674,-0.000165035191457719,0,0.009999419562518597
angle,1780512084694772638,-0.000168853075592779,0,0.009999147616326809
angle,1780512084758439555,-0.000172663683770224,0,0.00999945867806673
angle,1780512084789956266,-0.000176467117853463,0,0.009999509900808334
angle,1780512084857531696,-0.000180263334186748,0,0.00999937392771244
angle,1780512084890546567,-0.000184052478289232,0,0.009999832138419151
angle,1780512084953077642,-0.000187834521057084,0,0.009999425150454044
angle,1780512084983933298,-0.000191609491594136,0,0.009999491274356842
angle,1780512085014487699,-0.000195377419004217,0,0.009999768808484077
angle,1780512085063842879,-0.000199138288735412,0,0.009999767877161503
angle,1780512085093858416,-0.000202892071683891,0,0.009999553672969341
angle,1780512085149830741,-0.000206638753297739,0,0.009999635629355907
angle,1780512085182207103,-0.000210378231713548,0,0.009999504312872887
angle,1780512085254528318,-0.000214110448723659,0,0.009999489411711693
angle,1780512085285812672,-0.000217835433431901,0,0.009999127127230167
angle,1780512085354689821,-0.000221553171286359,0,0.009999549947679043
angle,1780512085385621069,-0.000225263604079373,0,0.009999941103160381
angle,1780512085449816640,-0.000228966673603281,0,0.009999485686421394
angle,1780512085480013271,-0.000232662408961914,0,0.009999116882681847
angle,1780512085510877306,-0.000236350912018679,0,0.009999280795454979
angle,1780512085564517573,-0.000240032182773575,0,0.009999725967645645
angle,1780512085595271185,-0.000243706177570857,0,0.009999685920774937
angle,1780512085657894064,-0.000247372983722016,0,0.009999427944421768
angle,1780512085689313008,-0.000251037941779941,0,0.010014227591454983
angle,1780512085757749504,-0.00025469035608694,0,0.009999415837228298
angle,1780512085790673810,-0.000258335639955476,0,0.009999376721680164
angle,1780512085857271193,-0.000261973618762568,0,0.009999196976423264
angle,1780512085887867108,-0.000265604438027367,0,0.009999812580645084
angle,1780512085957059037,-0.000269227894023061,0,0.009999321773648262
angle,1780512085987943686,-0.000272844132268801,0,0.009999699890613556
angle,1780512086053389582,-0.000276453007245436,0,0.009999322704970837
angle,1780512086087545513,-0.000280054664472118,0,0.009999768808484077
angle,1780512086146810364,-0.000283648929325864,0,0.009999627247452736
angle,1780512086179726044,-0.000287236034637317,0,0.009999986737966537
angle,1780512086249933869,-0.000290815631160513,0,0.009999268688261509
angle,1780512086280936012,-0.000294387922622263,0,0.00999930314719677
angle,1780512086326810460,-0.000297952996334061,0,0.009999725967645645
angle,1780512086366983132,-0.000301510648569092,0,0.0099998340010643
angle,1780512086398086896,-0.000305060995742679,0,0.009999480098485947
angle,1780512086465060278,-0.000308604125166312,0,0.009999495930969715
angle,1780512086497183808,-0.0003121399495285,0,0.009999604895710945
angle,1780512086560515339,-0.000315668439725414,0,0.009999004192650318
angle,1780512086591293073,-0.000319189624860883,0,0.009999697096645832
angle,1780512086656216341,-0.000322703417623416,0,0.00999950710684061
angle,1780512086685875035,-0.000326209963532165,0,0.009999546222388744
angle,1780512086752202534,-0.000329716684063897,0,0.010021095164120197
angle,1780512086784602062,-0.000333208445226774,0,0.009999432601034641
angle,1780512086852140728,-0.000336692872224376,0,0.009999220259487629
angle,1780512086884860631,-0.000340169935952872,0,0.009999396279454231
angle,1780512086929210124,-0.000343639578204602,0,0.009999384172260761
angle,1780512086963921364,-0.000347101798979566,0,0.009999031201004982
angle,1780512086993931164,-0.000350556714693084,0,0.009999524801969528
angle,1780512087053983289,-0.000354004208929837,0,0.009998937137424946
angle,1780512087083878012,-0.000357444310793653,0,0.009999321773648262
angle,1780512087151612391,-0.000360877107596025,0,0.009999586269259453
angle,1780512087181717028,-0.0003643024538178,0,0.009999503381550312
angle,1780512087224027277,-0.000367720436770469,0,0.009999343194067478
angle,1780512087263538266,-0.000371131143765524,0,0.00999970268458128
angle,1780512087293586999,-0.000374534458387643,0,0.009999416768550873
angle,1780512087360831897,-0.000377930409740657,0,0.009999006986618042
angle,1780512087391622957,-0.000381318997824565,0,0.009999438188970089
angle,1780512087452345156,-0.000384700193535537,0,0.00999927893280983
angle,1780512087487927502,-0.000388073967769742,0,0.009999405592679977
angle,1780512087557353880,-0.000391440320527181,0,0.009999469853937626
angle,1780512087589363106,-0.000394799251807854,0,0.009999233298003674
angle,1780512087650242042,-0.00039815076161176,0,0.009999586269259453
angle,1780512087681653451,-0.00040149487904273,0,0.009999669156968594
angle,1780512087726787506,-0.000404831662308425,0,0.009999839588999748
angle,1780512087760178925,-0.000408160907682031,0,0.009999317117035389
angle,1780512087790230805,-0.000411482818890363,0,0.009999729692935944
angle,1780512087856706663,-0.000414797308621928,0,0.00999939814209938
angle,1780512087886931164,-0.000418104347772896,0,0.009999548085033894
angle,1780512087957056009,-0.000421403994550928,0,0.009999919682741165
angle,1780512087986886151,-0.000424714700784534,0,0.01005566492676735
angle,1780512088053444475,-0.000427999533712864,0,0.009999735280871391
angle,1780512088083325440,-0.000431276916060597,0,0.009999607689678669
angle,1780512088150210197,-0.000434546876931563,0,0.009999563917517662
angle,1780512088180354864,-0.000437809270806611,0,0.00999955739825964
angle,1780512088246870713,-0.000441064214101061,0,0.009999404661357403
angle,1780512088279252336,-0.000444311765022576,0,0.009999476373195648
angle,1780512088357348057,-0.000447551778052002,0,0.009999715723097324
angle,1780512088388391580,-0.000450784340500832,0,0.00999943446367979
angle,1780512088459653553,-0.000454009394161403,0,0.009999576956033707
angle,1780512088491519192,-0.000457226968137547,0,0.009999316185712814
angle,1780512088524846697,-0.000460437178844586,0,0.009999524801969528
angle,1780512088555062897,-0.000463639938971028,0,0.009999170899391174
angle,1780512088586113830,-0.000466835190309212,0,0.00999840721487999
angle,1780512088647936858,-0.000470023020170629,0,0.009999668225646019
angle,1780512088678980812,-0.00047320345765911,0,0.00999979954212904
angle,1780512088710117462,-0.000476376240840182,0,0.00999951921403408
angle,1780512088756393566,-0.000479541486129165,0,0.00999947264790535
angle,1780512088787854426,-0.000482699309941381,0,0.009999455884099007
angle,1780512088827366190,-0.000485849683173001,0,0.00999959371984005
angle,1780512088863446482,-0.000488992664031684,0,0.00999952107667923
angle,1780512088893955465,-0.000492128077894449,0,0.009999599307775497
angle,1780512088953818044,-0.000495256157591939,0,0.009999386966228485
angle,1780512088983738082,-0.000498376786708832,0,0.009999524801969528
angle,1780512089051656974,-0.000501489907037467,0,0.009999791160225868
angle,1780512089085141305,-0.000504595518577844,0,0.009999074041843414
angle,1780512089147882038,-0.000507693737745285,0,0.009999042376875877
angle,1780512089178984318,-0.000510784389916807,0,0.009999497793614864
angle,1780512089208173754,-0.000513867533300072,0,0.00999979954212904
angle,1780512089266261527,-0.000516942993272096,0,0.009999552741646767
angle,1780512089294878739,-0.000520011293701828,0,0.010000634007155895
angle,1780512089347237124,-0.000523071794304997,0,0.009999625384807587
angle,1780512089379648157,-0.000526124960742891,0,0.009999798610806465
angle,1780512089408799750,-0.000529170560184866,0,0.009999580681324005
angle,1780512089463097122,-0.000532208650838584,0,0.009999445639550686
angle,1780512089494331101,-0.000535239290911704,0,0.00999943446367979
angle,1780512089549996897,-0.000538262480404228,0,0.009999698959290981
angle,1780512089580302049,-0.000541278102900833,0,0.009999384172260761
angle,1780512089624315228,-0.00054428621660918,0,0.009999346919357777
angle,1780512089661184400,-0.00054728687973693,0,0.00999938603490591
angle,1780512089691214328,-0.000550279975868762,0,0.009999582543969154
angle,1780512089757851509,-0.000553265505004674,0,0.009999604895710945
angle,1780512089788010535,-0.00055624358355999,0,0.009999392554163933
angle,1780512089826056004,-0.000559214036911726,0,0.009999644011259079
angle,1780512089861827142,-0.000562176981475204,0,0.009999497793614864
angle,1780512089892240397,-0.000565132475458086,0,0.009999551810324192
angle,1780512089949560075,-0.00056808051886037,0,0.009999907575547695
angle,1780512089985691337,-0.000571033975575119,0,0.010043667629361153
angle,1780512090020047382,-0.000573972531128675,0,0.010018305853009224
angle,1780512090048792019,-0.000576897989958525,0,0.009999539703130722
angle,1780512090079003407,-0.000579815823584795,0,0.00999953132122755
angle,1780512090108808173,-0.000582726206630468,0,0.009999622590839863
angle,1780512090162332739,-0.000585628964472562,0,0.00999947264790535
angle,1780512090192174341,-0.000588524155318737,0,0.009999333880841732
angle,1780512090259311282,-0.000591411837376654,0,0.009998961351811886
angle,1780512090290029233,-0.000594291952438653,0,0.009999401867389679
angle,1780512090365007519,-0.000597164675127715,0,0.009999711066484451
angle,1780512090425156035,-0.000600029772613198,0,0.009999509900808334
angle,1780512090464743957,-0.000602887361310422,0,0.009999599307775497
angle,1780512090496880186,-0.000605737441219389,0,0.009999449364840984
angle,1780512090561493124,-0.000608580012340099,0,0.00999955739825964
angle,1780512090594105258,-0.00061141507467255,0,0.009999517351388931
angle,1780512090655997581,-0.000614242628216743,0,0.009999428875744343
angle,1780512090685811441,-0.000617062614765018,0,0.009999509900808334
angle,1780512090757699732,-0.000619875092525035,0,0.009999765083193779
angle,1780512090787595305,-0.000622680061496794,0,0.009999053552746773
angle,1780512090857363165,-0.000625477463472635,0,0.009999106638133526
angle,1780512090889345638,-0.000628267356660217,0,0.009999312460422516
angle,1780512090947738116,-0.000631049682851881,0,0.009999465197324753
angle,1780512090978722784,-0.000633824442047626,0,0.009998772293329239
angle,1780512091027309731,-0.000636591692455113,0,0.009999727830290794
angle,1780512091061675808,-0.00063935131765902,0,0.009999506175518036
angle,1780512091093002130,-0.00064210343407467,0,0.009999407455325127
angle,1780512091166298184,-0.000644848041702062,0,0.009999320842325687
angle,1780512091228886178,-0.000647585082333535,0,0.009999607689678669
angle,1780512091264086831,-0.00065031461417675,0,0.009999125264585018
