name,time,value,timeout,delta_time
angle,1780513509046182697,0.002896123332902789,0,0.009999245405197144
angle,1780513509149683192,0.002883885288611054,0,0.009998874738812447
angle,1780513509260275117,0.00286310026422143,0,0.01700279489159584
angle,1780513509351307990,0.002850871067494154,0,0.009999251924455166
angle,1780513509443882025,0.002838660031557083,0,0.009998873807489872
angle,1780513509538336451,0.002826469019055367,0,0.009999441914260387
angle,1780513509640665296,0.002814298262819648,0,0.009999146685004234
angle,1780513509733546889,0.002802146133035421,0,0.009999253787100315
angle,1780513509831829528,0.002790008904412389,0,0.009999245405197144
angle,1780513509920220995,0.002777883550152183,0,0.009999178349971771
angle,1780513510019273067,0.002765766112133861,0,0.009999405592679977
angle,1780513510109288927,0.002753653330728412,0,0.009999783709645271
angle,1780513510197247046,0.002741542411968112,0,0.009998377412557602
angle,1780513510292269903,0.002729432657361031,0,0.009999053552746773
angle,1780513510383989663,0.00271732360124588,0,0.009999497793614864
angle,1780513510483385424,0.002705216407775879,0,0.009999426081776619
angle,1780513510580118851,0.002693112706765532,0,0.009999553672969341
angle,1780513510678670994,0.002681014593690634,0,0.009999365545809269
angle,1780513510769031768,0.002668924396857619,0,0.009999388828873634
angle,1780513510854635912,0.002656843746080995,0,0.00999909546226263
angle,1780513510953238649,0.002644774504005909,0,0.009999323636293411
angle,1780513511048569677,0.00263271713629365,0,0.0099992286413908
angle,1780513511142566393,0.002620672341436148,0,0.009998751804232597
angle,1780513511233119125,0.002608639188110828,0,0.009998718276619911
angle,1780513511329097890,0.002596617676317692,0,0.009998995810747147
angle,1780513511424392110,0.002584605710580945,0,0.009999140165746212
angle,1780513511514872896,0.002572603058069944,0,0.009999475441873074
angle,1780513511606548854,0.002560608321800828,0,0.009998542256653309
angle,1780513511702158131,0.002548620570451021,0,0.009999248199164867
angle,1780513511804401080,0.002536639338359237,0,0.009999449364840984
angle,1780513511898677190,0.002524664392694831,0,0.00999970082193613
angle,1780513511992579699,0.002512696199119091,0,0.009999544359743595
angle,1780513512088690094,0.002500734524801373,0,0.009999485686421394
angle,1780513512180517882,0.002488780533894897,0,0.009999364614486694
angle,1780513512266927131,0.002476834924891591,0,0.009998434223234653
angle,1780513512364701604,0.002464898396283388,0,0.009999102912843227
angle,1780513512454065063,0.002452971646562219,0,0.0099992910400033
angle,1780513512551039624,0.002441054908558726,0,0.009998719207942486
angle,1780513512641901140,0.002429148880764842,0,0.009999334812164307
angle,1780513512750860308,0.002417252631857991,0,0.009999287314713001
angle,1780513512838628121,0.002404081402346492,0,0.011080761440098286
angle,1780513512931022498,0.002392202382907271,0,0.009998995810747147
angle,1780513513035955875,0.002380332909524441,0,0.009999265894293785
angle,1780513513142772391,0.002362638479098678,0,0.014915309846401215
angle,1780513513232376136,0.002350769937038422,0,0.009999110363423824
angle,1780513513329932633,0.002338912570849061,0,0.009999589994549751
angle,1780513513418018852,0.00232706917449832,0,0.009999455884099007
angle,1780513513508163524,0.002315241610631347,0,0.009999362751841545
angle,1780513513608495004,0.002303429879248142,0,0.009999516420066357
angle,1780513513703991184,0.002291601616889238,0,0.010026857256889343
angle,1780513513794293386,0.002279820153489709,0,0.009999235160648823
angle,1780513513898341651,0.00226805149577558,0,0.00999876856803894
angle,1780513514000888230,0.002248845063149929,0,0.016328206285834312
angle,1780513514102870941,0.002237069886177778,0,0.009999779053032398
angle,1780513514196608625,0.002225303323939443,0,0.009999253787100315
angle,1780513514293658023,0.002213548636063933,0,0.009999445639550686
angle,1780513514389724530,0.002201808150857687,0,0.00999915599822998
angle,1780513514493365049,0.002190083032473922,0,0.009999897330999374
angle,1780513514590581231,0.002169602084904909,0,0.017486603930592537
angle,1780513514683103976,0.002157880691811442,0,0.009999624453485012
angle,1780513514784281223,0.002146175131201744,0,0.009999193251132965
angle,1780513514882092978,0.002134488662704825,0,0.009999462403357029
angle,1780513514980271383,0.002122822217643261,0,0.009998912923038006
angle,1780513515068035833,0.002111175563186407,0,0.009999226778745651
angle,1780513515166358447,0.002099547069519758,0,0.009999397210776806
angle,1780513515260064135,0.002087933942675591,0,0.009999060072004795
angle,1780513515361294173,0.002076333155855536,0,0.009999607689678669
angle,1780513515463844730,0.002064741682261229,0,0.009999139234423637
angle,1780513515563830995,0.002053157426416874,0,0.009999030269682407
angle,1780513515658201470,0.002041578525677323,0,0.00999902468174696
angle,1780513515761767075,0.002030004048720002,0,0.00999908335506916
angle,1780513515866843035,0.002009894698858261,0,0.01736910082399845
angle,1780513515958865913,0.001998295541852713,0,0.009999345056712627
angle,1780513516079848437,0.001986707095056772,1,0.009999475441873074
angle,1780513516172070039,0.001975103048607707,0,0.13098087906837463
angle,1780513516272208212,0.001961368601769209,0,0.009999445639550686
angle,1780513516359386571,0.001943899318575859,0,0.009998410008847713
angle,1780513516458469716,0.00192384619731456,0,0.009999477304518223
angle,1780513516555560009,0.001902616117149591,0,0.009998380206525326
angle,1780513516636236335,0.001881630043499172,0,0.009999102912843227
angle,1780513516732883480,0.001862110570073128,0,0.009999564848840237
angle,1780513516827256860,0.00184493197593838,0,0.00999881699681282
angle,1780513516915769673,0.001830538618378341,0,0.009999546222388744
angle,1780513517014000227,0.001818935619667172,0,0.009999876841902733
angle,1780513517108314670,0.001809744630008936,0,0.009999562986195087
angle,1780513517203073184,0.001802306505851448,0,0.009999378584325314
angle,1780513517290880382,0.001795810181647539,0,0.009999210946261883
angle,1780513517387227366,0.001789426081813872,0,0.009999350644648075
angle,1780513517485548569,0.001782424398697913,0,0.009999527595937252
angle,1780513517579683432,0.001774264266714454,0,0.009999332018196583
angle,1780513517672224581,0.001764644053764641,0,0.00999867171049118
angle,1780513517774995851,0.00175351114012301,0,0.009999057278037071
angle,1780513517878018731,0.001741035841405392,0,0.009999547153711319
angle,1780513517968234208,0.001727557508274913,0,0.009999282658100128
angle,1780513518072613541,0.001713512931019068,0,0.009999050758779049
angle,1780513518180270189,0.001690709148533642,0,0.01614871434867382
angle,1780513518280188297,0.001676978310570121,0,0.009998681955039501
angle,1780513518401010235,0.001663994742557406,1,0.009999442845582962
angle,1780513518493291336,0.001651834114454687,0,0.13082091510295868
angle,1780513518595147052,0.001638085348531604,0,0.009999314323067665
angle,1780513518695012161,0.001620856812223792,0,0.009999385103583336
angle,1780513518786087702,0.00160129030700773,0,0.009998741559684277
angle,1780513518871567025,0.001580745796673,0,0.00999954529106617
angle,1780513518966137943,0.001560572069138288,0,0.009999270550906658
angle,1780513519058074749,0.001541909878142178,0,0.009999243542551994
angle,1780513519146105069,0.001525553525425494,0,0.009998977184295654
angle,1780513519249145316,0.001511882059276104,0,0.009999369271099567
angle,1780513519350784457,0.001495432457886636,0,0.016015857458114624
angle,1780513519452272013,0.001487971632741392,0,0.009999343194067478
angle,1780513519546117641,0.0014816930051893,0,0.009999665431678295
angle,1780513519650300252,0.001475746859796345,0,0.009999336674809456
angle,1780513519763140870,0.001464400091208518,0,0.016989650204777718
angle,1780513519850339125,0.001456293277442455,0,0.009999159723520279
angle,1780513519940792617,0.001446665031835437,0,0.009999221190810204
angle,1780513520036252926,0.001435515005141497,0,0.009999454952776432
angle,1780513520126344192,0.001423059729859233,0,0.009999480098485947
angle,1780513520225534085,0.001409673364832997,0,0.009999198839068413
angle,1780513520322395109,0.001395813305862248,0,0.009998485445976257
angle,1780513520417516858,0.001381944632157683,0,0.00999924074858427
angle,1780513520511056609,0.001368473516777158,0,0.009999356232583523
angle,1780513520606212125,0.001355697866529226,0,0.00999944843351841
angle,1780513520703810978,0.001343779149465263,0,0.009999136440455914
angle,1780513520799468882,0.001332738320343196,0,0.009999486617743969
angle,1780513520899041747,0.001322471885941923,0,0.009999525733292103
angle,1780513520987058374,0.001312782871536911,0,0.009999256581068039
angle,1780513521075298263,0.001303420634940267,0,0.009999473579227924
angle,1780513521175286754,0.00129412452224642,0,0.009999300353229046
angle,1780513521278304393,0.001284660422243178,0,0.009999480098485947
angle,1780513521376181648,0.001274851849302649,0,0.00999910943210125
