name,time,value,timeout,delta_time
angle,1780569749004198525,2.0299999713897705,0,0.009999965317547321
angle,1780569749014199394,2.0299999713897705,0,0.009999936446547508
angle,1780569749024199926,2.0299999713897705,0,0.009999929927289486
angle,1780569749034199715,2.0299999713897705,0,0.009999924339354038
angle,1780569749044200720,2.0299999713897705,0,0.009999950416386127
angle,1780569749054200294,2.0299999713897705,0,0.009999873116612434
angle,1780569749064200840,2.0299999713897705,0,0.009999898262321949
angle,1780569749074200545,2.0299999713897705,0,0.009999923408031464
angle,1780569749084201108,2.0299999713897705,0,0.00999992061406374
angle,1780569749094201442,2.0299999713897705,0,0.009999942034482956
angle,1780569749104201567,2.0299999713897705,0,0.009999873116612434
angle,1780569749114201788,2.0299999713897705,0,0.009999946691095829
angle,1780569749124202241,2.0299999713897705,0,0.009999891743063927
angle,1780569749134202041,2.0299999713897705,0,0.009999859146773815
angle,1780569749144202352,2.0299999713897705,0,0.009999899193644524
angle,1780569749154203321,2.0299999713897705,0,0.009999931789934635
angle,1780569749164202709,2.0299999713897705,0,0.009999892674386501
angle,1780569749174203170,2.0299999713897705,0,0.009999916888773441
angle,1780569749184203316,2.0299999713897705,0,0.009999844245612621
angle,1780569749194203610,2.0299999713897705,0,0.009999943897128105
angle,1780569749204203614,2.0299999713897705,0,0.009999925270676613
angle,1780569749214204209,2.0299999713897705,0,0.009999927133321762
angle,1780569749224204678,2.0299999713897705,0,0.009999940171837807
angle,1780569749234204741,2.0299999713897705,0,0.009999855421483517
angle,1780569749244204709,2.0299999713897705,0,0.009999904781579971
angle,1780569749254204884,2.0299999713897705,0,0.009999883361160755
angle,1780569749264206817,2.0299999713897705,0,0.00999996718019247
angle,1780569749274207624,2.0299999713897705,0,0.009999907575547695
angle,1780569749285306015,2.0299999713897705,0,0.011098546907305717
angle,1780569749295306545,2.0299999713897705,0,0.009999910369515419
angle,1780569749305305704,2.0299999713897705,0,0.009999803267419338
angle,1780569749315305903,2.0299999713897705,0,0.009999905712902546
angle,1780569749325305884,2.0299999713897705,0,0.0099998963996768
angle,1780569749335306633,2.0299999713897705,0,0.009999923408031464
angle,1780569749345306336,2.0299999713897705,0,0.009999879635870457
